OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
Zotu5692	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Thyridariaceae	Parathyridaria	Parathyridaria philadelphi
Zotu5693	Fungi	Ascomycota	Sordariomycetes	Xylariales			
Zotu5695	Viridiplantae	Chlorophyta					
Zotu5696	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu5697	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
Zotu5698	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Diplodia	
Zotu5699	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	Genolevuria amylolytica
Zotu5700	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae		
Zotu5701	Fungi	Ascomycota	Lecanoromycetes	Lecanorales			
Zotu5702	Viridiplantae	Chlorophyta	Trebouxiophyceae	Microthamniales	Microthamniales_fam_incertae_sedis		
Zotu5703	Fungi	Ascomycota					
Zotu5704	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Bovista	Bovista plumbea
Zotu5705	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Diatrypella	
Zotu5706	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
Zotu5707	Fungi	Basidiomycota	Microbotryomycetes				
Zotu5708	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Simplicillium	Simplicillium lamellicola
Zotu5709	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae		
Zotu5710	Fungi	Basidiomycota	Agaricomycetes	Incertae_sedis	Incertae_sedis	Xenasmatella	
Zotu5711	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Hyphodontia	Hyphodontia floccosa
Zotu5712	1.0000						
Zotu5713	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu5714	Fungi						
Zotu5715	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	
Zotu5716	Fungi	Ascomycota					
Zotu5717	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	
Zotu5718	Fungi						
Zotu5719	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae		
Zotu5720	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
Zotu5721	Fungi	Ascomycota					
Zotu5722	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
Zotu5723	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae	Cytospora	Cytospora populina
Zotu5724	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu5725	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae		
Zotu5726	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae		
Zotu5727	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae		
Zotu5728	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Tetraplosphaeriaceae	Tetraplosphaeria	
Zotu5729	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Acremonium	Acremonium fusidioides
Zotu5730	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Hyphodermataceae	Hyphoderma	Hyphoderma mutatum
Zotu5731	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Zymoseptoria	
Zotu5732	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Incertae_sedis	Skvortzovia	Skvortzovia pinicola
Zotu5733	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Itersonilia	Itersonilia perplexans
Zotu5734	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	
Zotu5735	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae	Fibricium	Fibricium sp 
Zotu5736	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	Genolevuria amylolytica
Zotu5737	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu5738	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
Zotu5739	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ustilaginoidea	Ustilaginoidea virens	
Zotu5740	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae		
Zotu5741	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiella	Mrakiella aquatica	
Zotu5742							
Zotu5743	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu5744	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor circinelloides
Zotu5745	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Ramularia	
Zotu5746	Fungi	Ascomycota	Sordariomycetes	Xylariales			
Zotu5747	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Zymoseptoria	
Zotu5748	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	Hannaella phetchabunensis
Zotu5749	Fungi	Ascomycota	Dothideomycetes				
Zotu5750	Fungi	Basidiomycota	Agaricomycetes	Polyporales			
Zotu5751	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Lectera	
Zotu5752	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales			
Zotu5753	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Marasmius	Marasmius capillaris
Zotu5754	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia arunalokei
Zotu5755	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae		
Zotu5756	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae		
Zotu5757	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Physciaceae	Physcia	Physcia stellaris
Zotu5758	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Daldinia	
Zotu5759	Fungi						
Zotu5760	Fungi	Basidiomycota	Cystobasidiomycetes	Incertae_sedis	Symmetrosporaceae	Symmetrospora	Symmetrospora sp 
Zotu5761	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neosetophoma	Neosetophoma samararum
Zotu5762	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula mucilaginosa
Zotu5763	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina	
Zotu5764	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae		
Zotu5765	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
Zotu5766	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	Neodevriesia	Neodevriesia poagena
Zotu5767	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Neopestalotiopsis	
Zotu5768	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Schizothyriaceae	Zygophiala	Zygophiala cryptogama
Zotu5769	Fungi	Ascomycota	Leotiomycetes	Rhytismatales	Rhytismataceae	Therrya	Therrya fuckelii
Zotu5770	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae		
Zotu5771	Fungi	Ascomycota					
Zotu5772	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
Zotu5773	Fungi	Ascomycota					
Zotu5774	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Zymoseptoria	
Zotu5775	Fungi						
Zotu5776	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Exobasidiaceae	Exobasidium	
Zotu5777	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
Zotu5778	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Gomphillaceae		
Zotu5779	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Pyrenophora	
Zotu5780	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	
Zotu5781	Fungi	Basidiomycota	Agaricomycetes	Auriculariales			
Zotu5782	1.0000						
Zotu5783	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Ceriporia	Ceriporia viridans
Zotu5784	Fungi	Ascomycota	Leotiomycetes	Helotiales	Incertae_sedis	Cyclaneusma	Cyclaneusma minus
Zotu5785	Fungi						
Zotu5786	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae		
Zotu5787	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	Trebouxia sp 
Zotu5788	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Physciaceae	Phaeophyscia	
Zotu5789	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	Hannaella phetchabunensis
Zotu5790	Fungi	Ascomycota	Leotiomycetes	Helotiales			
Zotu5791	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
Zotu5792	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	Papiliotrema aurea
Zotu5793	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae		
Zotu5794	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
Zotu5795	Fungi	Basidiomycota	Agaricomycetes	Russulales	Lachnocladiaceae	Dichostereum	Dichostereum pallescens
Zotu5796	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	
Zotu5797	Fungi	Ascomycota	Arthoniomycetes	Lichenostigmatales	Phaeococcomycetaceae	Phaeococcomyces	Phaeococcomyces sp 
Zotu5798	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
Zotu5799	Fungi	Basidiomycota	Agaricomycetes	Russulales	Auriscalpiaceae	Lentinellus	Lentinellus castoreus
Zotu5800	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	
Zotu5801	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
Zotu5802	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae		
Zotu5803	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae		
Zotu5804	1.0000						
Zotu5805	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	
Zotu5806	Fungi	Ascomycota	Leotiomycetes				
Zotu5807	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae		
Zotu5808	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	Paraphaeosphaeria sp 
Zotu5809	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu5810	Viridiplantae	Anthophyta	Eudicotyledonae	Fabales	Fabaceae	Trifolium	
Zotu5811	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	
Zotu5812	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia	
Zotu5813	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
Zotu5814	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Hyphodermataceae	Hyphoderma	Hyphoderma setigerum
Zotu5815	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu5816	Fungi	Basidiomycota	Microbotryomycetes				
Zotu5817	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae	Cytospora	
Zotu5818	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Crepidotaceae	Crepidotus	Crepidotus crocophyllus
Zotu5819	Fungi	Basidiomycota	Exobasidiomycetes	Golubeviales	Golubeviaceae	Golubevia	Golubevia pallescens
Zotu5820	Fungi	Basidiomycota	Agaricomycetes	Russulales			
Zotu5821	Viridiplantae	Chlorophyta					
Zotu5822	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia sp 
Zotu5823	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
Zotu5824	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
Zotu5825	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Megacollybia	Megacollybia rodmanii
Zotu5826	Fungi	Ascomycota					
Zotu5827	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces japonicus
Zotu5828	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Antrodia	Antrodia favescens
Zotu5829	Metazoa	Arthropoda	Insecta	Lepidoptera	Crambidae	Petrophila	Petrophila incerta
Zotu5830	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia buhagiarii
Zotu5831	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu5832	Fungi						
Zotu5833	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	Clitopilus hobsonii
Zotu5834	Fungi	Basidiomycota	Agaricomycetes	Polyporales			
Zotu5835	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Dacryobolus	Dacryobolus sudans
Zotu5836	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Eutypella	Eutypella sp 
Zotu5837	Fungi	Ascomycota					
Zotu5838	1.0000						
Zotu5839	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Physciaceae	Physcia	
Zotu5840	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	Hannaella sp 
Zotu5841	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Incertae_sedis	Peniophorella	Peniophorella pallida
Zotu5842	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
Zotu5843	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Merulius	Merulius tremellosus
Zotu5844	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	
Zotu5845	Fungi	Ascomycota					
Zotu5846	Fungi	Ascomycota					
Zotu5847							
Zotu5848	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
Zotu5849	Fungi	Basidiomycota	Classiculomycetes	Classiculales	Classiculaceae		
Zotu5850	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	
Zotu5851	Fungi	Basidiomycota	Agaricomycetes	Russulales	Auriscalpiaceae	Artomyces	Artomyces pyxidatus
Zotu5852	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	
Zotu5853							
Zotu5854	Fungi	Ascomycota					
Zotu5855	Fungi	Ascomycota	Dothideomycetes	Incertae_sedis	Incertae_sedis	Peltaster	Peltaster sp 
Zotu5856	Alveolata	Ciliophora					
Zotu5857	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Diplodia	
Zotu5858	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae		
Zotu5859	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	Peniophora cinerea
Zotu5860	Fungi	Ascomycota	Sordariomycetes	Incertae_sedis	Incertae_sedis	Rhamphoria	Rhamphoria pyriformis
Zotu5861	Fungi	Blastocladiomycota	Blastocladiomycetes	Blastocladiales	Physodermataceae	Physoderma	Physoderma maydis
Zotu5862	Fungi	Ascomycota	Sordariomycetes	Xylariales	Graphostromataceae	Graphostroma	Graphostroma platystoma
Zotu5863	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu5864	Viridiplantae	Anthophyta	Eudicotyledonae	Brassicales	Brassicaceae	Cardamine	
Zotu5865	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Phaeothecoidiella	Phaeothecoidiella illinoisensis
Zotu5866	Fungi	Basidiomycota	Agaricomycetes	Amylocorticiales	Amylocorticiaceae	Amyloxenasma	Amyloxenasma allantosporum
Zotu5867	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae		
Zotu5868	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium wieringae
Zotu5869	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	Aureobasidium pullulans
Zotu5870	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu5871	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
Zotu5872	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales			
Zotu5873	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae		
Zotu5874	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae	Panicum	
Zotu5875	Alveolata	Ciliophora					
Zotu5876	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Barbatosphaeria	Barbatosphaeria dryina
Zotu5877	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Lecania	Lecania croatica
Zotu5878	Fungi	Ascomycota					
Zotu5879	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Merulius	Merulius tremellosus
Zotu5880	Metazoa	Arthropoda	Insecta	Lepidoptera	Crambidae	Petrophila	Petrophila incerta
Zotu5881	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Podoscyphaceae	Hypochnicium	Hypochnicium cremicolor
Zotu5882	Fungi						
Zotu5883	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	
Zotu5884	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon dermatis
Zotu5885	Fungi	Basidiomycota	Ustilaginomycetes	Urocystidales	Glomosporiaceae	Thecaphora	
Zotu5886	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu5887	Viridiplantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Diplosphaera	Diplosphaera chodatii
Zotu5888	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
Zotu5889	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma	Lophiostoma cynaroidis
Zotu5890	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu5891	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta	Neoascochyta exitialis
Zotu5892	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	
Zotu5893	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae		
Zotu5894	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	
Zotu5895	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Sigarispora	
Zotu5896	Fungi	Basidiomycota	Agaricomycetes				
Zotu5897	Fungi	Ascomycota					
Zotu5898	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
Zotu5899							
Zotu5900	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Schizothyriaceae	Zygophiala	Zygophiala cryptogama
Zotu5901	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	
Zotu5902	Fungi	Ascomycota	Sordariomycetes				
Zotu5903	Fungi						
Zotu5904	Fungi	Ascomycota	Orbiliomycetes				
Zotu5905	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae		
Zotu5906	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae		
Zotu5907	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	
Zotu5908	Fungi	Basidiomycota	Agaricomycetes	Polyporales			
Zotu5909	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	
Zotu5910	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaetopsis	Pyrenochaetopsis leptospora
Zotu5911	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	Hannaella phetchabunensis
Zotu5912	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Claviceps	
Zotu5913	1.0000						
Zotu5914	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae		
Zotu5915	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
Zotu5916	Fungi	Basidiomycota	Tremellomycetes				
Zotu5917	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Incertae_sedis	Sistotrema	
Zotu5918	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Bullera	Bullera unica
Zotu5919	Protista						
Zotu5920	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae		
Zotu5921	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae		
Zotu5922	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae		
Zotu5923	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales			
Zotu5924	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae		
Zotu5926	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Exobasidiaceae	Exobasidium	
Zotu5927	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae		
Zotu5928	Fungi	Ascomycota	Dothideomycetes	Myriangiales	Elsinoaceae		
Zotu5929	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Pholiota	Pholiota pusilla
Zotu5930							
Zotu5931	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	Coprinopsis neophlyctidospora
Zotu5932	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae		
Zotu5933	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae	Moristroma	Moristroma quercinum
Zotu5934	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae		
Zotu5935	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Xylobolus	Xylobolus subpileatus
Zotu5936	Fungi	Basidiomycota					
Zotu5937	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Crepidotaceae	Crepidotus	Crepidotus crocophyllus
Zotu5938	Fungi	Ascomycota					
Zotu5939	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	
Zotu5940	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Diatrypella	
Zotu5941	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae		
Zotu5942	Fungi						
Zotu5943	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae		
Zotu5944	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae		
Zotu5945	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neosetophoma	
Zotu5946	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu5947	0.9800						
Zotu5948							
Zotu5949	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Stagonospora	Stagonospora foliicola
Zotu5950	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Incertae_sedis	Sistotremastrum	Sistotremastrum niveocremeum
Zotu5951	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu5952	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina	
Zotu5953	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	Plectosphaerella oratosquillae
Zotu5954	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu5955	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Leptospora	
Zotu5956	Fungi	Basidiomycota	Agaricomycetes				
Zotu5957	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	
Zotu5958	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia canadensis
Zotu5959	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Typhulaceae	Typhula	Typhula spathulata
Zotu5960	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium stepposum
Zotu5961	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Incertae_sedis	Granulobasidium	Granulobasidium vellereum
Zotu5962	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus	Rhodosporidiobolus colostri
Zotu5963	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum cairnsense
Zotu5964	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Limonomyces	Limonomyces sp 
Zotu5965	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu5966	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae	Panicum	
Zotu5967	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae		
Zotu5968	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae		
Zotu5969	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Merismodes	Merismodes fasciculata
Zotu5970	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	
Zotu5971	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	Orbilia sarraziniana
Zotu5972	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Physciaceae	Physcia	Physcia stellaris
Zotu5973	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
Zotu5974	Fungi	Chytridiomycota					
Zotu5975	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae		
Zotu5976	Fungi	Ascomycota	Dothideomycetes	Dothideales			
Zotu5977	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	Eichleriella	Eichleriella bactriana
Zotu5978	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	Capronia epimyces
Zotu5979	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Stagonospora	
Zotu5980	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria armoraciae
Zotu5981	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu5982	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae		
Zotu5983	Fungi						
Zotu5984	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae		
Zotu5985	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae		
Zotu5986	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Diatrypella	
Zotu5987	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae		
Zotu5988	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	
Zotu5989	Fungi	Basidiomycota	Agaricomycetes	Russulales	Lachnocladiaceae	Dichostereum	Dichostereum pallescens
