"","Leaf03","Leaf04","Leaf05","Leaf10","Leaf12","Leaf13","Leaf18","Leaf21","Leaf23","Leaf24","Leaf25","Leaf27","Leaf31","Leaf39","Leaf43","Leaf46","Leaf47","Leaf49","Leaf55","Leaf56","Leaf59","Leaf60","Leaf61","Leaf65","Leaf67","Leaf68","Leaf70","Leaf71","Leaf73","RX051Marsh51","RX056Marsh56","RX058Marsh58","RX064Marsh64","RX067Marsh67","RX068Marsh68","RX069Marsh69","RX070Marsh70","RX071Marsh71","RX072Marsh72","RX073Marsh73","RX074Marsh74","RX075Marsh75","RX076Marsh76","RX077Marsh77","RX078Marsh78","RX079Marsh79","RX080Marsh80","RX081Marsh81","RX083Marsh83","RX084Marsh84","RX085Marsh85","RX087Marsh87","RX088Marsh88","RX089Marsh89","RX091Marsh91","RX092Marsh92","RX093Marsh93","RX094Marsh94","RX095Marsh95","RX096Marsh96","RX097Marsh97","RX099Marsh99","RX001Marsh1","RX005Marsh5","RX006Marsh6","RX009Marsh9","RX013Marsh13","RX016Marsh16","RX017Marsh17","RX021Marsh21","RX022Marsh22","RX024Marsh24","RX025Marsh25","RX036Marsh36","RX046Marsh46","RX103Marsh103","RX106Marsh106","RX107Marsh107","RX108Marsh108","RX109Marsh109","RX111Marsh111","RX112Marsh112","RX113Marsh113","RX118Marsh118","RX120Marsh120"
"RX056Marsh56",0.832432432432432,0.844444444444444,0.884057971014493,0.813664596273292,0.831632653061224,0.881481481481482,0.807017543859649,0.848275862068965,0.855721393034826,0.810526315789474,0.913385826771653,0.870967741935484,0.89051094890511,0.861386138613861,0.838709677419355,0.840909090909091,0.841269841269841,0.822857142857143,0.906666666666667,0.841379310344827,0.832432432432432,0.781065088757396,0.876712328767123,0.833333333333333,0.7875,0.82258064516129,0.85,0.761363636363636,0.79375,0.731132075471698,0,0.760233918128655,0.708571428571429,0.818181818181818,0.784552845528455,0.837455830388693,0.857651245551601,0.832727272727273,0.825757575757576,0.802325581395349,0.839285714285714,0.774058577405858,0.78030303030303,0.820408163265306,0.811965811965812,0.769230769230769,0.785454545454545,0.828897338403042,0.794425087108014,0.744394618834081,0.798507462686567,0.783549783549784,0.871287128712871,0.766536964980545,0.828,0.835051546391753,0.817647058823529,0.8046875,0.804469273743017,0.81786941580756,0.882666666666667,0.755725190839695,0.827242524916944,0.745192307692308,0.761904761904762,0.824427480916031,0.765799256505576,0.778242677824268,0.780373831775701,0.830388692579505,0.794117647058823,0.824372759856631,0.688888888888889,0.860215053763441,0.781395348837209,0.842105263157895,0.783132530120482,0.748031496062992,0.822085889570552,0.812286689419795,0.78988326848249,0.820422535211268,0.759336099585062,0.799295774647887,0.826568265682657
"RX058Marsh58",0.88421052631579,0.874074074074074,0.846153846153846,0.925287356321839,0.902439024390244,0.934782608695652,0.936170212765957,0.868055555555556,0.953703703703704,0.927536231884058,0.94488188976378,0.93125,0.903703703703704,0.938967136150235,0.897777777777778,0.844961240310078,0.914141414141414,0.936842105263158,0.947368421052632,0.876712328767123,0.890052356020942,0.818713450292398,0.865248226950355,0.921465968586387,0.819875776397516,0.868421052631579,0.853107344632768,0.784090909090909,0.80379746835443,0.852813852813853,0.760233918128655,0,0.8,0.805084745762712,0.838582677165354,0.830935251798561,0.883802816901408,0.871886120996441,0.83206106870229,0.794466403162055,0.831050228310502,0.853174603174603,0.843636363636364,0.841463414634146,0.798245614035088,0.843853820598007,0.829787234042553,0.83969465648855,0.820689655172414,0.767857142857143,0.790874524714829,0.821276595744681,0.839378238341969,0.827715355805243,0.844,0.852739726027397,0.859598853868195,0.889705882352941,0.864864864864865,0.847457627118644,0.907894736842105,0.802973977695167,0.840531561461794,0.815668202764977,0.807142857142857,0.882352941176471,0.802919708029197,0.819672131147541,0.831818181818182,0.840425531914894,0.825242718446602,0.821818181818182,0.782426778242678,0.845588235294118,0.887931034482759,0.831541218637993,0.779591836734694,0.806083650190114,0.841463414634146,0.81786941580756,0.814671814671815,0.83859649122807,0.810483870967742,0.84192439862543,0.841328413284133
"RX064Marsh64",0.778378378378378,0.830985915492958,0.876712328767123,0.774390243902439,0.810945273631841,0.866197183098592,0.790960451977401,0.827814569536424,0.817733990147783,0.78974358974359,0.911764705882353,0.865030674846626,0.867132867132867,0.840579710144927,0.80365296803653,0.818840579710145,0.819587628865979,0.786516853932584,0.847682119205298,0.828947368421053,0.78494623655914,0.765714285714286,0.84,0.784530386740331,0.763636363636364,0.794736842105263,0.820652173913043,0.787234042553192,0.784431137724551,0.743243243243243,0.708571428571429,0.8,0,0.791836734693878,0.768924302788845,0.806338028169014,0.83859649122807,0.787545787545788,0.792452830188679,0.791666666666667,0.826086956521739,0.773279352226721,0.756554307116105,0.813492063492063,0.789915966386555,0.764505119453925,0.767025089605735,0.813432835820895,0.772413793103448,0.744588744588745,0.779411764705882,0.812244897959184,0.81592039800995,0.766037735849057,0.753086419753086,0.796551724137931,0.788235294117647,0.746031746031746,0.769230769230769,0.775086505190312,0.862068965517241,0.727272727272727,0.805921052631579,0.697115384615385,0.770318021201413,0.762645914396887,0.747252747252747,0.736401673640167,0.790178571428572,0.786476868327402,0.780952380952381,0.792857142857143,0.690987124463519,0.815884476534296,0.752293577981651,0.807017543859649,0.762845849802372,0.743295019157088,0.780185758513932,0.786440677966102,0.765384615384615,0.785211267605634,0.764,0.777003484320558,0.762264150943396
"RX067Marsh67",0.798319327731092,0.852791878172589,0.874371859296482,0.824324324324324,0.813492063492063,0.927184466019418,0.848739495798319,0.892523364485981,0.850574712643678,0.825396825396825,0.910994764397906,0.86046511627907,0.932692307692308,0.837209302325581,0.798507462686567,0.890547263681592,0.820408163265306,0.854771784232365,0.901408450704225,0.861244019138756,0.798319327731092,0.762331838565022,0.847290640394089,0.808510638297872,0.788990825688073,0.743478260869565,0.826271186440678,0.769230769230769,0.782407407407407,0.753676470588235,0.818181818181818,0.805084745762712,0.791836734693878,0,0.696113074204947,0.691803278688525,0.750798722044728,0.696666666666667,0.758169934640523,0.710884353741496,0.705882352941176,0.712765957446808,0.763406940063092,0.726950354609929,0.62992125984252,0.701538461538462,0.717460317460317,0.744186046511628,0.666666666666667,0.703703703703704,0.671186440677966,0.709558823529412,0.753138075313807,0.65625,0.708185053380783,0.764350453172205,0.717391304347826,0.779220779220779,0.759825327510917,0.668810289389068,0.774436090225564,0.648464163822526,0.777456647398844,0.722007722007722,0.744615384615385,0.748344370860927,0.694805194805195,0.725352112676056,0.796363636363636,0.74294670846395,0.720647773279352,0.724358974358974,0.728222996515679,0.791277258566978,0.826855123674912,0.67109634551495,0.700348432055749,0.71523178807947,0.656804733727811,0.668789808917197,0.742574257425743,0.765243902439024,0.71875,0.648026315789474,0.652777777777778
"RX068Marsh68",0.754166666666667,0.82843137254902,0.832512315270936,0.818965517241379,0.776470588235294,0.890995260663507,0.804166666666667,0.831775700934579,0.809885931558935,0.802325581395349,0.916666666666667,0.832579185520362,0.880952380952381,0.796153846153846,0.781818181818182,0.808080808080808,0.78714859437751,0.795833333333333,0.856481481481481,0.84331797235023,0.754166666666667,0.732456140350877,0.823809523809524,0.784232365145228,0.735159817351598,0.73109243697479,0.801652892561983,0.75103734439834,0.778761061946903,0.733812949640288,0.784552845528455,0.838582677165354,0.768924302788845,0.696113074204947,0,0.687898089171974,0.745341614906832,0.721518987341772,0.787037037037037,0.718954248366013,0.752727272727273,0.698961937716263,0.761467889908257,0.71280276816609,0.682481751824818,0.636363636363636,0.663461538461538,0.726384364820847,0.730769230769231,0.68,0.667763157894737,0.666666666666667,0.725409836065574,0.620689655172414,0.703448275862069,0.783861671469741,0.733681462140992,0.784375,0.782786885245902,0.661442006269592,0.760493827160494,0.645695364238411,0.785515320334262,0.706766917293233,0.68025078369906,0.738709677419355,0.656957928802589,0.665480427046263,0.81786941580756,0.764179104477612,0.749049429657795,0.72360248447205,0.630434782608696,0.795795795795796,0.754512635379061,0.70125786163522,0.713333333333333,0.722929936305732,0.66189111747851,0.673846153846154,0.761006289308176,0.740963855421687,0.659649122807018,0.645367412140575,0.680921052631579
"RX069Marsh69",0.829181494661922,0.869747899159664,0.882845188284519,0.869888475836431,0.824742268041237,0.922448979591837,0.867857142857143,0.88,0.879084967320261,0.850847457627119,0.918103448275862,0.866141732283465,0.931451612903226,0.879084967320261,0.859375,0.887029288702929,0.843205574912892,0.880701754385965,0.887550200803213,0.880478087649402,0.807971014492754,0.791666666666667,0.836134453781513,0.808118081180812,0.796078431372549,0.765799256505576,0.848920863309353,0.783088235294118,0.818532818532819,0.775641025641026,0.837455830388693,0.830935251798561,0.806338028169014,0.691803278688525,0.687898089171974,0,0.767045454545454,0.692771084337349,0.682242990654206,0.651757188498403,0.777049180327869,0.746913580246914,0.728070175438597,0.707395498392283,0.683501683501683,0.671428571428571,0.704347826086957,0.739520958083832,0.721448467966574,0.635416666666667,0.653250773993808,0.729032258064516,0.746323529411765,0.676923076923077,0.694533762057878,0.69364161849711,0.63031914893617,0.767647058823529,0.827956989247312,0.67536231884058,0.683168316831683,0.649230769230769,0.694677871148459,0.710344827586207,0.661721068249258,0.739520958083832,0.613707165109034,0.697749196141479,0.769736842105263,0.666666666666667,0.735915492957746,0.586538461538462,0.708860759493671,0.657320872274143,0.794212218649518,0.566343042071197,0.658064516129032,0.736070381231672,0.656756756756757,0.705056179775281,0.64968152866242,0.686217008797654,0.728395061728395,0.668621700879765,0.677914110429448
"RX070Marsh70",0.819852941176471,0.860262008733624,0.916317991631799,0.852713178294574,0.832167832167832,0.91063829787234,0.838345864661654,0.885245901639344,0.844827586206896,0.834507042253521,0.924778761061947,0.870967741935484,0.915611814345991,0.852739726027397,0.837133550488599,0.878260869565217,0.826086956521739,0.830827067669173,0.874476987447699,0.890243902439024,0.784090909090909,0.799227799227799,0.869747899159664,0.811320754716981,0.827450980392157,0.772727272727273,0.861313868613139,0.821167883211679,0.853846153846154,0.816455696202532,0.857651245551601,0.883802816901408,0.83859649122807,0.750798722044728,0.745341614906832,0.767045454545454,0,0.735905044510386,0.807471264367816,0.718266253869969,0.80718954248366,0.740506329113924,0.797183098591549,0.745222929936306,0.71043771043771,0.67536231884058,0.7703081232493,0.770833333333333,0.764383561643836,0.75,0.702127659574468,0.742671009771987,0.784671532846715,0.709480122324159,0.763975155279503,0.816,0.769417475728155,0.815561959654179,0.835766423357664,0.713467048710602,0.795402298850575,0.697885196374622,0.822622107969152,0.763513513513513,0.772853185595568,0.792397660818713,0.714705882352941,0.719354838709677,0.830670926517572,0.808743169398907,0.772727272727273,0.783707865168539,0.75,0.837912087912088,0.856697819314642,0.73546511627907,0.732919254658385,0.741071428571428,0.696,0.71671388101983,0.754491017964072,0.814016172506739,0.74922600619195,0.722063037249284,0.741071428571428
"RX071Marsh71",0.806691449814126,0.845132743362832,0.878787878787879,0.834645669291339,0.823943661971831,0.896551724137931,0.863970588235294,0.871369294605809,0.844827586206896,0.83859649122807,0.929515418502203,0.870967741935484,0.906382978723404,0.832752613240418,0.821782178217822,0.863436123348018,0.830324909747292,0.856617647058824,0.893004115226337,0.857740585774059,0.806691449814126,0.775590551181102,0.860169491525424,0.828996282527881,0.799196787148594,0.772727272727273,0.848708487084871,0.781132075471698,0.788617886178862,0.749163879598662,0.832727272727273,0.871886120996441,0.787545787545788,0.696666666666667,0.721518987341772,0.692771084337349,0.735905044510386,0,0.699059561128527,0.726153846153846,0.732638888888889,0.650847457627119,0.765895953757225,0.673400673400673,0.651408450704225,0.655882352941176,0.693452380952381,0.705329153605016,0.704022988505747,0.676975945017182,0.678018575851393,0.691525423728814,0.766666666666667,0.647435897435897,0.655405405405405,0.749295774647887,0.683116883116883,0.773134328358209,0.814126394052045,0.614197530864197,0.787037037037037,0.657320872274143,0.738292011019284,0.702127659574468,0.697058823529412,0.75226586102719,0.663608562691131,0.68976897689769,0.803921568627451,0.710059171597633,0.70479704797048,0.69578313253012,0.73015873015873,0.759530791788856,0.812297734627832,0.661538461538462,0.708860759493671,0.722054380664653,0.652892561983471,0.694524495677234,0.723926380368098,0.770949720670391,0.721518987341772,0.644376899696049,0.603960396039604
"RX072Marsh72",0.860294117647059,0.888888888888889,0.902654867256637,0.877952755905512,0.886206896551724,0.930131004366812,0.896296296296296,0.9125,0.89041095890411,0.888888888888889,0.935779816513761,0.915322580645161,0.944206008583691,0.912751677852349,0.883870967741936,0.911894273127753,0.890070921985816,0.901098901098901,0.938271604938272,0.908333333333333,0.884892086330935,0.837209302325581,0.897435897435897,0.874074074074074,0.834008097165992,0.849264705882353,0.885185185185185,0.795366795366795,0.833333333333333,0.777777777777778,0.825757575757576,0.83206106870229,0.792452830188679,0.758169934640523,0.787037037037037,0.682242990654206,0.807471264367816,0.699059561128527,0,0.71656050955414,0.753521126760563,0.755627009646302,0.758208955223881,0.760517799352751,0.70383275261324,0.699708454810496,0.744868035190616,0.763076923076923,0.698224852071006,0.705882352941176,0.72,0.745819397993311,0.811808118081181,0.758308157099698,0.71,0.6996996996997,0.687830687830688,0.805970149253731,0.801556420233463,0.723032069970845,0.775656324582339,0.727272727272727,0.68141592920354,0.754385964912281,0.698795180722892,0.785498489425982,0.66875,0.754838709677419,0.763066202090592,0.564189189189189,0.768115942028985,0.647435897435897,0.7491961414791,0.687898089171974,0.828947368421053,0.653968253968254,0.735668789808917,0.728395061728395,0.72192513368984,0.737142857142857,0.697749196141479,0.794943820224719,0.756329113924051,0.73546511627907,0.70846394984326
"RX073Marsh73",0.829545454545454,0.857798165137615,0.89237668161435,0.850202429149797,0.82051282051282,0.920353982300885,0.844357976653697,0.893617021276596,0.858657243816254,0.827205882352941,0.930555555555556,0.869198312236287,0.911111111111111,0.858657243816254,0.853820598006645,0.886877828054299,0.835820895522388,0.85,0.86784140969163,0.875,0.811538461538462,0.784552845528455,0.852678571428571,0.825581395348837,0.809128630705394,0.790697674418605,0.837209302325581,0.78515625,0.827868852459016,0.777027027027027,0.802325581395349,0.794466403162055,0.791666666666667,0.710884353741496,0.718954248366013,0.651757188498403,0.718266253869969,0.726153846153846,0.71656050955414,0,0.765734265734266,0.717607973421927,0.707165109034268,0.726666666666667,0.655797101449275,0.667664670658683,0.709969788519637,0.738993710691824,0.716374269005848,0.602996254681648,0.625827814569536,0.714776632302406,0.793233082706767,0.70253164556962,0.721854304635762,0.72189349112426,0.665768194070081,0.772307692307692,0.82824427480916,0.687687687687688,0.700507614213198,0.661341853035144,0.695906432748538,0.735714285714286,0.657320872274143,0.758513931888545,0.633440514469453,0.708053691275168,0.753521126760563,0.695384615384615,0.730337078651685,0.650641025641026,0.680272108843537,0.719626168224299,0.808724832214765,0.617647058823529,0.620209059233449,0.686900958466454,0.678670360110803,0.679640718562874,0.611683848797251,0.733727810650888,0.731391585760518,0.708333333333333,0.711598746081505
"RX074Marsh74",0.88412017167382,0.888888888888889,0.9,0.922018348623853,0.903614457831325,0.922651933701657,0.91703056768559,0.912371134020619,0.925490196078431,0.911290322580645,0.96,0.942028985507246,0.92896174863388,0.937984496124031,0.907749077490775,0.899441340782123,0.913223140495868,0.931623931623932,0.944162436548223,0.912820512820513,0.888888888888889,0.826291079812207,0.893617021276596,0.9004329004329,0.827586206896552,0.846491228070175,0.899122807017544,0.775700934579439,0.849514563106796,0.791505791505791,0.839285714285714,0.831050228310502,0.826086956521739,0.705882352941176,0.752727272727273,0.777049180327869,0.80718954248366,0.732638888888889,0.753521126760563,0.765734265734266,0,0.756457564575646,0.838095238095238,0.757462686567164,0.641350210970464,0.785276073619632,0.784565916398714,0.769230769230769,0.737864077669903,0.734375,0.746575342465753,0.745173745173745,0.807017543859649,0.733333333333333,0.796428571428571,0.828746177370031,0.807486631016043,0.859934853420195,0.848214285714286,0.748387096774193,0.845386533665835,0.75,0.832352941176471,0.775100401606426,0.755700325732899,0.814814814814815,0.746666666666667,0.746268656716418,0.813229571984436,0.762376237623762,0.760683760683761,0.803858520900322,0.771739130434783,0.828478964401294,0.866666666666667,0.76158940397351,0.756272401433692,0.76027397260274,0.748538011695906,0.743589743589744,0.784246575342466,0.844512195121951,0.775,0.745928338762215,0.756013745704467
"RX075Marsh75",0.76890756302521,0.829145728643216,0.856435643564356,0.814159292035398,0.785714285714286,0.882352941176471,0.809322033898305,0.854460093896714,0.810077519379845,0.811764705882353,0.925,0.869955156950673,0.888349514563107,0.823754789272031,0.794871794871795,0.838383838383838,0.796747967479675,0.805907172995781,0.87906976744186,0.84433962264151,0.804081632653061,0.747787610619469,0.868544600938967,0.799163179916318,0.768181818181818,0.781893004115226,0.826446280991735,0.786008230452675,0.794642857142857,0.713754646840149,0.774058577405858,0.853174603174603,0.773279352226721,0.712765957446808,0.698961937716263,0.746913580246914,0.740506329113924,0.650847457627119,0.755627009646302,0.717607973421927,0.756457564575646,0,0.764705882352941,0.715789473684211,0.694852941176471,0.667701863354037,0.695238095238095,0.741830065359477,0.710365853658537,0.706521739130435,0.725239616613419,0.698181818181818,0.78,0.673400673400673,0.664259927797834,0.769230769230769,0.732804232804233,0.780254777070064,0.751072961373391,0.633116883116883,0.801932367149758,0.652173913043478,0.767908309455587,0.684824902723735,0.678343949044586,0.733552631578947,0.663398692810457,0.691489361702128,0.818181818181818,0.744615384615385,0.713147410358566,0.757668711656442,0.680851063829787,0.803030303030303,0.762773722627737,0.703821656050955,0.745874587458746,0.683333333333333,0.708683473389356,0.684210526315789,0.744336569579288,0.784660766961652,0.685314685314685,0.668789808917197,0.647260273972603
"RX076Marsh76",0.841726618705036,0.912863070539419,0.921161825726141,0.848837209302326,0.864406779661017,0.924686192468619,0.856088560885609,0.894736842105263,0.861016949152542,0.847222222222222,0.948275862068966,0.90234375,0.933884297520661,0.876254180602007,0.856230031948882,0.907172995780591,0.859649122807018,0.857142857142857,0.884297520661157,0.904,0.837545126353791,0.831460674157303,0.888888888888889,0.838235294117647,0.841698841698842,0.822463768115942,0.87410071942446,0.842857142857143,0.854406130268199,0.711340206185567,0.78030303030303,0.843636363636364,0.756554307116105,0.763406940063092,0.761467889908257,0.728070175438597,0.797183098591549,0.765895953757225,0.758208955223881,0.707165109034268,0.838095238095238,0.764705882352941,0,0.792048929663609,0.753246753246753,0.709859154929577,0.774373259052925,0.796511627906977,0.740947075208914,0.717607973421927,0.741176470588235,0.812883435582822,0.848275862068965,0.737313432835821,0.760869565217391,0.702623906705539,0.680519480519481,0.755287009063444,0.814814814814815,0.721590909090909,0.741007194244604,0.72189349112426,0.728531855955679,0.73448275862069,0.720461095100865,0.730061349693252,0.700296735905044,0.763975155279503,0.760135135135135,0.736994219653179,0.794520547945205,0.692771084337349,0.718849840255591,0.763848396501458,0.812903225806452,0.713864306784661,0.745398773006135,0.741839762611276,0.743589743589744,0.74931129476584,0.724770642201835,0.781767955801105,0.801775147928994,0.73728813559322,0.738095238095238
"RX077Marsh77",0.795833333333333,0.813471502590674,0.865,0.852173913043478,0.8203125,0.907317073170732,0.845833333333333,0.862559241706161,0.865168539325843,0.845559845559846,0.906735751295337,0.857142857142857,0.897058823529412,0.852272727272727,0.818181818181818,0.852791878172589,0.832,0.847107438016529,0.897674418604651,0.852380952380952,0.805785123966942,0.776315789473684,0.832512315270936,0.820833333333333,0.763888888888889,0.788381742738589,0.833333333333333,0.7875,0.796380090497738,0.778571428571429,0.820408163265306,0.841463414634146,0.813492063492063,0.726950354609929,0.71280276816609,0.707395498392283,0.745222929936306,0.673400673400673,0.760517799352751,0.726666666666667,0.757462686567164,0.715789473684211,0.792048929663609,0,0.7,0.700305810397553,0.707936507936508,0.725752508361204,0.741741741741742,0.667924528301887,0.69205298013245,0.722021660649819,0.735294117647059,0.708609271523179,0.755102040816326,0.791788856304985,0.753280839895013,0.789137380191693,0.794117647058823,0.708978328173375,0.808716707021792,0.691803278688525,0.786324786324786,0.71042471042471,0.715625,0.786624203821656,0.697749196141479,0.663003663003663,0.807142857142857,0.745341614906832,0.718875502008032,0.735015772870663,0.726643598615917,0.785714285714286,0.816254416961131,0.704180064308682,0.725423728813559,0.738709677419355,0.712676056338028,0.739520958083832,0.740983606557377,0.740740740740741,0.70383275261324,0.651465798045603,0.687919463087248
"RX078Marsh78",0.791304347826087,0.815217391304348,0.863157894736842,0.839449541284404,0.802469135802469,0.896373056994819,0.848484848484848,0.83756345177665,0.854901960784314,0.834008097165992,0.924731182795699,0.849514563106796,0.89119170984456,0.854901960784314,0.819548872180451,0.850267379679144,0.819327731092437,0.854700854700855,0.864321608040201,0.838383838383838,0.796536796536797,0.741784037558685,0.822916666666667,0.812227074235808,0.763285024154589,0.756637168141593,0.830434782608696,0.744394618834081,0.762135922330097,0.764925373134328,0.811965811965812,0.798245614035088,0.789915966386555,0.62992125984252,0.682481751824818,0.683501683501683,0.71043771043771,0.651408450704225,0.70383275261324,0.655797101449275,0.641350210970464,0.694852941176471,0.753246753246753,0.7,0,0.651465798045603,0.705882352941176,0.678571428571428,0.644518272425249,0.669260700389105,0.643109540636042,0.66015625,0.711111111111111,0.611721611721612,0.709090909090909,0.784848484848485,0.725274725274725,0.82051282051282,0.810344827586207,0.651162790697674,0.785353535353535,0.609318996415771,0.753753753753754,0.69758064516129,0.697068403908795,0.770764119601329,0.659863945578231,0.688888888888889,0.794776119402985,0.711475409836066,0.694915254237288,0.691275167785235,0.701818181818182,0.782051282051282,0.838709677419355,0.657534246575342,0.705673758865248,0.694158075601375,0.652567975830816,0.646864686468647,0.713793103448276,0.755485893416928,0.706093189964158,0.656666666666667,0.680555555555556
"RX079Marsh79",0.777777777777778,0.850393700787402,0.893129770992366,0.819494584837545,0.799342105263158,0.900383141762452,0.807017543859649,0.839080459770115,0.807817589576547,0.789297658862876,0.925490196078431,0.860805860805861,0.909090909090909,0.8,0.795031055900621,0.848605577689243,0.800675675675676,0.804195804195804,0.880597014925373,0.848484848484848,0.769230769230769,0.760869565217391,0.854961832061069,0.773049645390071,0.777777777777778,0.754385964912281,0.83728813559322,0.762237762237762,0.776951672862453,0.746130030959752,0.769230769230769,0.843853820598007,0.764505119453925,0.701538461538462,0.636363636363636,0.671428571428571,0.67536231884058,0.655882352941176,0.699708454810496,0.667664670658683,0.785276073619632,0.667701863354037,0.709859154929577,0.700305810397553,0.651465798045603,0,0.653295128939828,0.71304347826087,0.679452054794521,0.613333333333333,0.62874251497006,0.659163987138264,0.766101694915254,0.635542168674699,0.646687697160883,0.733333333333333,0.641414141414141,0.729885057471264,0.788927335640138,0.592375366568915,0.732876712328767,0.574074074074074,0.719895287958115,0.68976897689769,0.653409090909091,0.71304347826087,0.631578947368421,0.666666666666667,0.770897832817337,0.695530726256983,0.739273927392739,0.681818181818182,0.644654088050314,0.762942779291553,0.763975155279503,0.645348837209302,0.677710843373494,0.644776119402985,0.613333333333333,0.644257703081233,0.657657657657658,0.740641711229946,0.685800604229607,0.601173020527859,0.620060790273556
"RX080Marsh80",0.807142857142857,0.843881856540084,0.866666666666667,0.847014925373134,0.819727891156463,0.897540983606557,0.841726618705036,0.855421686746988,0.847682119205298,0.837837837837838,0.928870292887029,0.877394636015326,0.89344262295082,0.859016393442623,0.814102564102564,0.846808510638298,0.845890410958904,0.842857142857143,0.90272373540856,0.85140562248996,0.807142857142857,0.786516853932584,0.862903225806452,0.824372759856631,0.776470588235294,0.783393501805054,0.835125448028674,0.778181818181818,0.780392156862745,0.775316455696203,0.785454545454545,0.829787234042553,0.767025089605735,0.717460317460317,0.663461538461538,0.704347826086957,0.7703081232493,0.693452380952381,0.744868035190616,0.709969788519637,0.784565916398714,0.695238095238095,0.774373259052925,0.707936507936508,0.705882352941176,0.653295128939828,0,0.735905044510386,0.718232044198895,0.686468646864687,0.702064896755162,0.678807947019868,0.755395683453237,0.681818181818182,0.695238095238095,0.747945205479452,0.706467661691542,0.798866855524079,0.788321167883212,0.6875,0.742388758782201,0.650455927051672,0.753968253968254,0.710884353741496,0.682080924855491,0.761627906976744,0.619631901840491,0.668831168831169,0.804416403785489,0.709770114942529,0.71830985915493,0.722063037249284,0.688888888888889,0.757834757834758,0.789808917197452,0.705202312138728,0.720364741641337,0.713864306784661,0.689295039164491,0.694677871148459,0.719402985074627,0.755494505494505,0.671974522292994,0.673410404624277,0.641744548286604
"RX081Marsh81",0.828897338403042,0.841121495327103,0.876712328767123,0.881422924901186,0.84115523465704,0.895454545454545,0.883018867924528,0.864035087719298,0.889655172413793,0.872340425531915,0.935185185185185,0.910204081632653,0.885844748858448,0.878048780487805,0.849498327759197,0.849765258215962,0.877256317689531,0.883895131086142,0.901287553648069,0.869565217391304,0.837735849056604,0.798387096774194,0.88695652173913,0.860377358490566,0.788135593220339,0.821969696969697,0.845559845559846,0.798449612403101,0.8125,0.816393442622951,0.828897338403042,0.83969465648855,0.813432835820895,0.744186046511628,0.726384364820847,0.739520958083832,0.770833333333333,0.705329153605016,0.763076923076923,0.738993710691824,0.769230769230769,0.741830065359477,0.796511627906977,0.725752508361204,0.678571428571428,0.71304347826087,0.735905044510386,0,0.744985673352436,0.71280276816609,0.710280373831776,0.700348432055749,0.792452830188679,0.721875,0.712374581939799,0.789325842696629,0.730077120822622,0.829411764705882,0.866666666666667,0.725146198830409,0.791962174940898,0.709876543209876,0.777472527472527,0.73021582733813,0.724035608308605,0.780487804878049,0.707317073170732,0.711409395973154,0.823333333333333,0.737313432835821,0.77536231884058,0.753709198813056,0.705685618729097,0.80466472303207,0.812080536912752,0.721212121212121,0.75,0.714733542319749,0.720430107526882,0.705882352941176,0.76,0.786931818181818,0.742765273311897,0.726470588235294,0.714733542319749
"RX083Marsh83",0.802768166089965,0.87843137254902,0.894941634241245,0.84115523465704,0.819078947368421,0.906614785992218,0.832167832167832,0.883458646616541,0.846153846153846,0.817275747508306,0.949019607843137,0.874538745387454,0.919540229885058,0.857142857142857,0.824615384615385,0.881422924901186,0.836666666666667,0.841379310344827,0.886363636363636,0.866920152091255,0.810996563573883,0.804270462633452,0.894736842105263,0.807017543859649,0.8,0.792387543252595,0.869127516778524,0.778947368421053,0.790262172284644,0.745283018867924,0.794425087108014,0.820689655172414,0.772413793103448,0.666666666666667,0.730769230769231,0.721448467966574,0.764383561643836,0.704022988505747,0.698224852071006,0.716374269005848,0.737864077669903,0.710365853658537,0.740947075208914,0.741741741741742,0.644518272425249,0.679452054794521,0.718232044198895,0.744985673352436,0,0.71875,0.719546742209632,0.746951219512195,0.837662337662338,0.669642857142857,0.722054380664653,0.742627345844504,0.714975845410628,0.754285714285714,0.784452296819788,0.675977653631285,0.785398230088496,0.674418604651163,0.751937984496124,0.70957095709571,0.692737430167598,0.769662921348315,0.705882352941176,0.713414634146341,0.815151515151515,0.705056179775281,0.746666666666667,0.720670391061453,0.712121212121212,0.785907859078591,0.808510638297872,0.696883852691218,0.726470588235294,0.72,0.682051282051282,0.683195592286501,0.718023255813953,0.782722513089005,0.70392749244713,0.654285714285714,0.708933717579251
